14/07/2015;16:00;141
14/07/2015;17:00;140
14/07/2015;18:00;131
14/07/2015;19:00;87
14/07/2015;20:00;195
14/07/2015;21:00;164
14/07/2015;22:00;144
14/07/2015;23:00;178
15/07/2015;00:00;182
15/07/2015;01:00;138
15/07/2015;02:00;92
15/07/2015;03:00;145
15/07/2015;04:00;89
15/07/2015;05:00;178
15/07/2015;06:00;193
15/07/2015;07:00;120
15/07/2015;08:00;120
15/07/2015;09:00;128
15/07/2015;10:00;177
15/07/2015;11:00;119
15/07/2015;12:00;132
15/07/2015;13:00;128
15/07/2015;14:00;145
15/07/2015;15:00;92
15/07/2015;16:00;141
15/07/2015;17:00;148
15/07/2015;18:00;151
15/07/2015;19:00;80
15/07/2015;20:00;121
15/07/2015;21:00;169
15/07/2015;22:00;176
15/07/2015;23:00;147
16/07/2015;00:00;100
16/07/2015;01:00;97
16/07/2015;02:00;147
16/07/2015;03:00;165
16/07/2015;04:00;122
16/07/2015;05:00;195
16/07/2015;06:00;101
16/07/2015;07:00;176
16/07/2015;08:00;114
16/07/2015;09:00;139
16/07/2015;10:00;168
16/07/2015;11:00;176
16/07/2015;12:00;172
16/07/2015;13:00;96
16/07/2015;14:00;119
16/07/2015;15:00;146
16/07/2015;16:00;133
16/07/2015;17:00;159
16/07/2015;18:00;128
16/07/2015;19:00;164
16/07/2015;20:00;158
16/07/2015;21:00;159
16/07/2015;22:00;116
16/07/2015;23:00;167
17/07/2015;00:00;200
17/07/2015;01:00;162
17/07/2015;02:00;100
17/07/2015;03:00;102
17/07/2015;04:00;99
17/07/2015;05:00;137
17/07/2015;06:00;164
17/07/2015;07:00;124
17/07/2015;08:00;171
17/07/2015;09:00;170
17/07/2015;10:00;85
17/07/2015;11:00;177
17/07/2015;12:00;125
17/07/2015;13:00;174
17/07/2015;14:00;199
17/07/2015;15:00;139
17/07/2015;16:00;85
17/07/2015;17:00;189
17/07/2015;18:00;184
17/07/2015;19:00;91
17/07/2015;20:00;91
17/07/2015;21:00;157
17/07/2015;22:00;156
17/07/2015;23:00;149
18/07/2015;00:00;102
18/07/2015;01:00;111
18/07/2015;02:00;165
18/07/2015;03:00;103
18/07/2015;04:00;175
18/07/2015;05:00;172
18/07/2015;06:00;107
18/07/2015;07:00;148
18/07/2015;08:00;117
18/07/2015;09:00;85
18/07/2015;10:00;176
18/07/2015;11:00;191
18/07/2015;12:00;151
18/07/2015;13:00;167
18/07/2015;14:00;124
18/07/2015;15:00;134
18/07/2015;16:00;172
18/07/2015;17:00;143
18/07/2015;18:00;188
18/07/2015;19:00;190
18/07/2015;20:00;176
18/07/2015;21:00;197
18/07/2015;22:00;185
18/07/2015;23:00;103
19/07/2015;00:00;200
19/07/2015;01:00;148
19/07/2015;02:00;135
19/07/2015;03:00;107
19/07/2015;04:00;113
19/07/2015;05:00;88
19/07/2015;06:00;135
19/07/2015;07:00;195
19/07/2015;08:00;195
19/07/2015;09:00;105
19/07/2015;10:00;150
19/07/2015;11:00;115
19/07/2015;12:00;123
19/07/2015;13:00;133
19/07/2015;14:00;191
19/07/2015;15:00;99
19/07/2015;16:00;128
19/07/2015;17:00;157
19/07/2015;18:00;97
19/07/2015;19:00;134
19/07/2015;20:00;149
19/07/2015;21:00;156
19/07/2015;22:00;103
19/07/2015;23:00;169
20/07/2015;00:00;101
20/07/2015;01:00;139
20/07/2015;02:00;190
20/07/2015;03:00;107
20/07/2015;04:00;125
20/07/2015;05:00;93
20/07/2015;06:00;120
20/07/2015;07:00;146
20/07/2015;08:00;175
20/07/2015;09:00;105
20/07/2015;10:00;157
20/07/2015;11:00;126
20/07/2015;12:00;117
20/07/2015;13:00;132
20/07/2015;14:00;186
20/07/2015;15:00;142
20/07/2015;16:00;154
20/07/2015;17:00;196
20/07/2015;18:00;92
20/07/2015;19:00;187
20/07/2015;20:00;190
20/07/2015;21:00;82
20/07/2015;22:00;98
20/07/2015;23:00;174
21/07/2015;00:00;144
21/07/2015;01:00;94
21/07/2015;02:00;187
21/07/2015;03:00;108
21/07/2015;04:00;119
21/07/2015;05:00;113
21/07/2015;06:00;154
21/07/2015;07:00;143
21/07/2015;08:00;153
21/07/2015;09:00;178
21/07/2015;10:00;90
21/07/2015;11:00;104
21/07/2015;12:00;97
21/07/2015;13:00;85
21/07/2015;14:00;107
21/07/2015;15:00;199
21/07/2015;16:00;187
21/07/2015;17:00;155
21/07/2015;18:00;184
21/07/2015;19:00;170
21/07/2015;20:00;83
21/07/2015;21:00;187
21/07/2015;22:00;93
21/07/2015;23:00;184
22/07/2015;00:00;82
22/07/2015;01:00;185
22/07/2015;02:00;133
22/07/2015;03:00;158
22/07/2015;04:00;80
22/07/2015;05:00;106
22/07/2015;06:00;128
22/07/2015;07:00;85
22/07/2015;08:00;159
22/07/2015;09:00;90
22/07/2015;10:00;89
22/07/2015;11:00;159
22/07/2015;12:00;183
22/07/2015;13:00;156
22/07/2015;14:00;103
22/07/2015;15:00;182
22/07/2015;16:00;170
22/07/2015;17:00;190
22/07/2015;18:00;162
22/07/2015;19:00;81
22/07/2015;20:00;194
22/07/2015;21:00;164
22/07/2015;22:00;123
22/07/2015;23:00;165
23/07/2015;00:00;158
23/07/2015;01:00;111
23/07/2015;02:00;178
23/07/2015;03:00;153
23/07/2015;04:00;178
23/07/2015;05:00;154
23/07/2015;06:00;172
23/07/2015;07:00;108
23/07/2015;08:00;113
23/07/2015;09:00;152
23/07/2015;10:00;172
23/07/2015;11:00;200
23/07/2015;12:00;181
23/07/2015;13:00;199
23/07/2015;14:00;172
23/07/2015;15:00;168
23/07/2015;16:00;145
23/07/2015;17:00;117
23/07/2015;18:00;126
23/07/2015;19:00;93
23/07/2015;20:00;142
23/07/2015;21:00;191
23/07/2015;22:00;133
23/07/2015;23:00;101
24/07/2015;00:00;182
24/07/2015;01:00;180
24/07/2015;02:00;164
24/07/2015;03:00;142
24/07/2015;04:00;146
24/07/2015;05:00;152
24/07/2015;06:00;186
24/07/2015;07:00;180
24/07/2015;08:00;131
24/07/2015;09:00;150
24/07/2015;10:00;174
24/07/2015;11:00;83
24/07/2015;12:00;113
24/07/2015;13:00;112
24/07/2015;14:00;135
24/07/2015;15:00;133
24/07/2015;16:00;81
24/07/2015;17:00;111
24/07/2015;18:00;146
24/07/2015;19:00;187
24/07/2015;20:00;183
24/07/2015;21:00;99
24/07/2015;22:00;113
24/07/2015;23:00;155
25/07/2015;00:00;122
25/07/2015;01:00;129
25/07/2015;02:00;116
25/07/2015;03:00;174
25/07/2015;04:00;112
25/07/2015;05:00;86
25/07/2015;06:00;166
25/07/2015;07:00;151
25/07/2015;08:00;92
25/07/2015;09:00;185
25/07/2015;10:00;169
25/07/2015;11:00;154
25/07/2015;12:00;87
25/07/2015;13:00;82
25/07/2015;14:00;167
25/07/2015;15:00;170
25/07/2015;16:00;125
25/07/2015;17:00;183
25/07/2015;18:00;108
25/07/2015;19:00;102
25/07/2015;20:00;154
25/07/2015;21:00;186
25/07/2015;22:00;147
25/07/2015;23:00;170
26/07/2015;00:00;100
26/07/2015;01:00;124
26/07/2015;02:00;109
26/07/2015;03:00;150
26/07/2015;04:00;131
26/07/2015;05:00;184
26/07/2015;06:00;124
26/07/2015;07:00;132
26/07/2015;08:00;193
26/07/2015;09:00;130
26/07/2015;10:00;105
26/07/2015;11:00;88
26/07/2015;12:00;94
26/07/2015;13:00;189
26/07/2015;14:00;108
26/07/2015;15:00;183
26/07/2015;16:00;115
26/07/2015;17:00;114
26/07/2015;18:00;191
26/07/2015;19:00;197
26/07/2015;20:00;140
26/07/2015;21:00;173
26/07/2015;22:00;134
26/07/2015;23:00;89
27/07/2015;00:00;171
27/07/2015;01:00;183
27/07/2015;02:00;159
27/07/2015;03:00;131
27/07/2015;04:00;152
27/07/2015;05:00;84
27/07/2015;06:00;142
27/07/2015;07:00;102
27/07/2015;08:00;190
27/07/2015;09:00;133
27/07/2015;10:00;174
27/07/2015;11:00;190
27/07/2015;12:00;101
27/07/2015;13:00;91
27/07/2015;14:00;96
27/07/2015;15:00;124
27/07/2015;16:00;118
27/07/2015;17:00;196
27/07/2015;18:00;128
27/07/2015;19:00;190
27/07/2015;20:00;131
27/07/2015;21:00;141
27/07/2015;22:00;111
27/07/2015;23:00;132
28/07/2015;00:00;84
28/07/2015;01:00;111
28/07/2015;02:00;140
28/07/2015;03:00;84
28/07/2015;04:00;129
28/07/2015;05:00;103
28/07/2015;06:00;164
28/07/2015;07:00;179
28/07/2015;08:00;98
28/07/2015;09:00;158
28/07/2015;10:00;193
28/07/2015;11:00;118
28/07/2015;12:00;120
28/07/2015;13:00;128
28/07/2015;14:00;119
28/07/2015;15:00;173
28/07/2015;16:00;107
28/07/2015;17:00;153
28/07/2015;18:00;111
28/07/2015;19:00;137
28/07/2015;20:00;125
28/07/2015;21:00;106
28/07/2015;22:00;196
28/07/2015;23:00;188
29/07/2015;00:00;146
29/07/2015;01:00;99
29/07/2015;02:00;122
29/07/2015;03:00;190
29/07/2015;04:00;184
29/07/2015;05:00;137
29/07/2015;06:00;92
29/07/2015;07:00;150
29/07/2015;08:00;101
29/07/2015;09:00;83
29/07/2015;10:00;108
29/07/2015;11:00;143
29/07/2015;12:00;175
29/07/2015;13:00;165
29/07/2015;14:00;200
29/07/2015;15:00;133
29/07/2015;16:00;170
29/07/2015;17:00;94
29/07/2015;18:00;130
29/07/2015;19:00;177
29/07/2015;20:00;93
29/07/2015;21:00;84
29/07/2015;22:00;180
29/07/2015;23:00;167
30/07/2015;00:00;107
30/07/2015;01:00;89
30/07/2015;02:00;106
30/07/2015;03:00;122
30/07/2015;04:00;180
30/07/2015;05:00;89
30/07/2015;06:00;120
30/07/2015;07:00;98
30/07/2015;08:00;96
30/07/2015;09:00;87
30/07/2015;10:00;150
30/07/2015;11:00;130
30/07/2015;12:00;125
30/07/2015;13:00;148
30/07/2015;14:00;98
30/07/2015;15:00;102
30/07/2015;16:00;140
30/07/2015;17:00;120
30/07/2015;18:00;170
30/07/2015;19:00;146
30/07/2015;20:00;185
30/07/2015;21:00;123
30/07/2015;22:00;140
30/07/2015;23:00;122
31/07/2015;00:00;101
31/07/2015;01:00;194
31/07/2015;02:00;81
31/07/2015;03:00;99
31/07/2015;04:00;169
31/07/2015;05:00;95
31/07/2015;06:00;162
31/07/2015;07:00;135
31/07/2015;08:00;141
31/07/2015;09:00;150
31/07/2015;10:00;188
31/07/2015;11:00;131
31/07/2015;12:00;118
31/07/2015;13:00;149
31/07/2015;14:00;195
31/07/2015;15:00;90
31/07/2015;16:00;197
31/07/2015;17:00;93
31/07/2015;18:00;161
31/07/2015;19:00;192
31/07/2015;20:00;139
31/07/2015;21:00;117
31/07/2015;22:00;96
31/07/2015;23:00;182
01/08/2015;00:00;133
01/08/2015;01:00;160
01/08/2015;02:00;116
01/08/2015;03:00;154
01/08/2015;04:00;138
01/08/2015;05:00;165
01/08/2015;06:00;99
01/08/2015;07:00;151
01/08/2015;08:00;133
01/08/2015;09:00;110
01/08/2015;10:00;117
01/08/2015;11:00;138
01/08/2015;12:00;112
01/08/2015;13:00;141
01/08/2015;14:00;125
01/08/2015;15:00;106
01/08/2015;16:00;165
01/08/2015;17:00;124
01/08/2015;18:00;169
01/08/2015;19:00;133
01/08/2015;20:00;170
01/08/2015;21:00;172
01/08/2015;22:00;167
01/08/2015;23:00;115
02/08/2015;00:00;105
02/08/2015;01:00;143
02/08/2015;02:00;80
02/08/2015;03:00;161
02/08/2015;04:00;111
02/08/2015;05:00;173
02/08/2015;06:00;132
02/08/2015;07:00;142
02/08/2015;08:00;110
02/08/2015;09:00;149
02/08/2015;10:00;175
02/08/2015;11:00;186
02/08/2015;12:00;124
02/08/2015;13:00;194
02/08/2015;14:00;153
02/08/2015;15:00;105
02/08/2015;16:00;182
02/08/2015;17:00;103
02/08/2015;18:00;170
02/08/2015;19:00;102
02/08/2015;20:00;182
02/08/2015;21:00;103
02/08/2015;22:00;193
02/08/2015;23:00;191
03/08/2015;00:00;91
03/08/2015;01:00;182
03/08/2015;02:00;116
03/08/2015;03:00;129
03/08/2015;04:00;111
03/08/2015;05:00;144
03/08/2015;06:00;98
03/08/2015;07:00;150
03/08/2015;08:00;113
03/08/2015;09:00;146
03/08/2015;10:00;130
03/08/2015;11:00;172
03/08/2015;12:00;88
03/08/2015;13:00;193
03/08/2015;14:00;197
03/08/2015;15:00;108
03/08/2015;16:00;126
03/08/2015;17:00;180
03/08/2015;18:00;91
03/08/2015;19:00;173
03/08/2015;20:00;122
03/08/2015;21:00;135
03/08/2015;22:00;104
03/08/2015;23:00;155
04/08/2015;00:00;194
04/08/2015;01:00;169
04/08/2015;02:00;121
04/08/2015;03:00;148
04/08/2015;04:00;133
04/08/2015;05:00;142
04/08/2015;06:00;164
04/08/2015;07:00;166
04/08/2015;08:00;158
04/08/2015;09:00;172
04/08/2015;10:00;130
04/08/2015;11:00;111
04/08/2015;12:00;163
04/08/2015;13:00;115
04/08/2015;14:00;100
04/08/2015;15:00;139
04/08/2015;16:00;84
04/08/2015;17:00;98
04/08/2015;18:00;132
04/08/2015;19:00;141
04/08/2015;20:00;116
04/08/2015;21:00;149
04/08/2015;22:00;194
04/08/2015;23:00;139
05/08/2015;00:00;183
05/08/2015;01:00;83
05/08/2015;02:00;175
05/08/2015;03:00;131
05/08/2015;04:00;141
05/08/2015;05:00;176
05/08/2015;06:00;111
05/08/2015;07:00;161
05/08/2015;08:00;153
05/08/2015;09:00;109
05/08/2015;10:00;82
05/08/2015;11:00;182
05/08/2015;12:00;133
05/08/2015;13:00;113
05/08/2015;14:00;105
05/08/2015;15:00;152
05/08/2015;16:00;142
05/08/2015;17:00;195
05/08/2015;18:00;131
05/08/2015;19:00;177
05/08/2015;20:00;198
05/08/2015;21:00;98
05/08/2015;22:00;191
05/08/2015;23:00;175
06/08/2015;00:00;183
06/08/2015;01:00;105
06/08/2015;02:00;113
06/08/2015;03:00;83
06/08/2015;04:00;195
06/08/2015;05:00;166
06/08/2015;06:00;112
06/08/2015;07:00;177
06/08/2015;08:00;151
06/08/2015;09:00;163
06/08/2015;10:00;192
06/08/2015;11:00;166
06/08/2015;12:00;97
06/08/2015;13:00;142
06/08/2015;14:00;118
06/08/2015;15:00;150
06/08/2015;16:00;86
06/08/2015;17:00;141
06/08/2015;18:00;144
06/08/2015;19:00;164
06/08/2015;20:00;119
06/08/2015;21:00;104
06/08/2015;22:00;174
06/08/2015;23:00;134
07/08/2015;00:00;164
07/08/2015;01:00;83
07/08/2015;02:00;188
07/08/2015;03:00;182
07/08/2015;04:00;81
07/08/2015;05:00;110
07/08/2015;06:00;150
07/08/2015;07:00;126
07/08/2015;08:00;103
07/08/2015;09:00;137
07/08/2015;10:00;119
07/08/2015;11:00;195
07/08/2015;12:00;127
07/08/2015;13:00;113
07/08/2015;14:00;110
07/08/2015;15:00;164
07/08/2015;16:00;141
07/08/2015;17:00;130
07/08/2015;18:00;93
07/08/2015;19:00;173
07/08/2015;20:00;83
07/08/2015;21:00;87
07/08/2015;22:00;94
07/08/2015;23:00;118
08/08/2015;00:00;150
08/08/2015;01:00;135
08/08/2015;02:00;113
08/08/2015;03:00;82
08/08/2015;04:00;149
08/08/2015;05:00;114
08/08/2015;06:00;125
08/08/2015;07:00;100
08/08/2015;08:00;133
08/08/2015;09:00;172
08/08/2015;10:00;83
08/08/2015;11:00;106
08/08/2015;12:00;175
08/08/2015;13:00;177
08/08/2015;14:00;144
08/08/2015;15:00;136
08/08/2015;16:00;166
08/08/2015;17:00;172
08/08/2015;18:00;107
08/08/2015;19:00;172
08/08/2015;20:00;123
08/08/2015;21:00;129
08/08/2015;22:00;123
08/08/2015;23:00;165
09/08/2015;00:00;168
09/08/2015;01:00;141
09/08/2015;02:00;130
09/08/2015;03:00;118
09/08/2015;04:00;113
09/08/2015;05:00;121
09/08/2015;06:00;153
09/08/2015;07:00;148
09/08/2015;08:00;115
09/08/2015;09:00;188
09/08/2015;10:00;191
09/08/2015;11:00;173
09/08/2015;12:00;140
09/08/2015;13:00;192
09/08/2015;14:00;105
09/08/2015;15:00;184
09/08/2015;16:00;116
09/08/2015;17:00;136
09/08/2015;18:00;123
09/08/2015;19:00;151
09/08/2015;20:00;125
09/08/2015;21:00;173
09/08/2015;22:00;122
09/08/2015;23:00;120
10/08/2015;00:00;134
10/08/2015;01:00;179
10/08/2015;02:00;190
10/08/2015;03:00;192
10/08/2015;04:00;152
10/08/2015;05:00;143
10/08/2015;06:00;200
10/08/2015;07:00;96
10/08/2015;08:00;89
10/08/2015;09:00;150
10/08/2015;10:00;109
10/08/2015;11:00;121
10/08/2015;12:00;183
10/08/2015;13:00;152
10/08/2015;14:00;184
10/08/2015;15:00;191
10/08/2015;16:00;184
10/08/2015;17:00;142
10/08/2015;18:00;106
10/08/2015;19:00;166
10/08/2015;20:00;84
10/08/2015;21:00;194
10/08/2015;22:00;189
10/08/2015;23:00;136
11/08/2015;00:00;107
11/08/2015;01:00;165
11/08/2015;02:00;100
11/08/2015;03:00;80
11/08/2015;04:00;89
11/08/2015;05:00;195
11/08/2015;06:00;86
11/08/2015;07:00;136
11/08/2015;08:00;89
11/08/2015;09:00;103
11/08/2015;10:00;121
11/08/2015;11:00;157
11/08/2015;12:00;160
11/08/2015;13:00;162
11/08/2015;14:00;81
11/08/2015;15:00;128
11/08/2015;16:00;133
11/08/2015;17:00;144
11/08/2015;18:00;154
11/08/2015;19:00;89
11/08/2015;20:00;125
11/08/2015;21:00;166
11/08/2015;22:00;113
11/08/2015;23:00;196
12/08/2015;00:00;112
12/08/2015;01:00;158
12/08/2015;02:00;117
12/08/2015;03:00;142
12/08/2015;04:00;115
12/08/2015;05:00;193
12/08/2015;06:00;111
12/08/2015;07:00;176
12/08/2015;08:00;172
12/08/2015;09:00;84
12/08/2015;10:00;185
12/08/2015;11:00;105
12/08/2015;12:00;96
12/08/2015;13:00;176
12/08/2015;14:00;178
12/08/2015;15:00;200
12/08/2015;16:00;175
12/08/2015;17:00;128
12/08/2015;18:00;99
12/08/2015;19:00;122
12/08/2015;20:00;133
12/08/2015;21:00;93
12/08/2015;22:00;84
12/08/2015;23:00;151
13/08/2015;00:00;86
13/08/2015;01:00;123
13/08/2015;02:00;145
13/08/2015;03:00;130
13/08/2015;04:00;108
13/08/2015;05:00;159
13/08/2015;06:00;150
13/08/2015;07:00;149
13/08/2015;08:00;164
13/08/2015;09:00;171
13/08/2015;10:00;98
13/08/2015;11:00;88
13/08/2015;12:00;151
13/08/2015;13:00;143
13/08/2015;14:00;149
13/08/2015;15:00;176
13/08/2015;16:00;150
13/08/2015;17:00;116
13/08/2015;18:00;89
13/08/2015;19:00;182
13/08/2015;20:00;93
13/08/2015;21:00;190
13/08/2015;22:00;124
13/08/2015;23:00;93
14/08/2015;00:00;98
14/08/2015;01:00;102
14/08/2015;02:00;159
14/08/2015;03:00;161
14/08/2015;04:00;172
14/08/2015;05:00;122
14/08/2015;06:00;98
14/08/2015;07:00;145
14/08/2015;08:00;149
14/08/2015;09:00;144
14/08/2015;10:00;147
14/08/2015;11:00;178
14/08/2015;12:00;188
14/08/2015;13:00;182
14/08/2015;14:00;91
14/08/2015;15:00;183
14/08/2015;16:00;110
14/08/2015;17:00;112
14/08/2015;18:00;100
14/08/2015;19:00;123
